date,store,item,sales
2018-01-16,9,16,200
2018-01-16,9,17,22
2018-01-16,9,18,223
2018-01-16,9,19,269
2018-01-16,9,20,152
2018-01-16,9,21,84
2018-01-16,9,22,108
2018-01-16,9,23,30
2018-01-16,9,24,228
2018-01-16,9,25,239
2018-01-16,9,26,140
2018-01-16,9,27,155
2018-01-16,9,28,298
2018-01-16,9,29,98
2018-01-16,9,30,46
2018-01-16,9,31,66
2018-01-16,9,32,61
2018-01-16,9,33,108
2018-01-16,9,34,166
2018-01-16,9,35,36
2018-01-16,9,36,118
2018-01-16,9,37,85
2018-01-16,9,38,51
2018-01-16,9,39,90
2018-01-16,9,40,288
2018-01-16,9,41,297
2018-01-16,9,42,203
2018-01-16,9,43,237
2018-01-16,9,44,154
2018-01-16,9,45,239
2018-01-16,9,46,135
2018-01-16,9,47,63
2018-01-16,9,48,122
2018-01-16,9,49,253
2018-01-16,9,50,113
2018-01-16,10,1,19
2018-01-16,10,2,15
2018-01-16,10,3,144
2018-01-16,10,4,207
2018-01-16,10,5,18
2018-01-16,10,6,165
2018-01-16,10,7,37
2018-01-16,10,8,180
2018-01-16,10,9,104
2018-01-16,10,10,99
2018-01-16,10,11,89
2018-01-16,10,12,299
2018-01-16,10,13,78
2018-01-16,10,14,72
2018-01-16,10,15,175
2018-01-16,10,16,95
2018-01-16,10,17,102
2018-01-16,10,18,223
2018-01-16,10,19,5
2018-01-16,10,20,121
2018-01-16,10,21,235
2018-01-16,10,22,115
2018-01-16,10,23,162
2018-01-16,10,24,225
2018-01-16,10,25,229
2018-01-16,10,26,181
2018-01-16,10,27,248
2018-01-16,10,28,209
2018-01-16,10,29,143
2018-01-16,10,30,95
2018-01-16,10,31,243
2018-01-16,10,32,85
2018-01-16,10,33,183
2018-01-16,10,34,120
2018-01-16,10,35,91
2018-01-16,10,36,69
2018-01-16,10,37,132
2018-01-16,10,38,278
2018-01-16,10,39,136
2018-01-16,10,40,186
2018-01-16,10,41,220
2018-01-16,10,42,45
2018-01-16,10,43,277
2018-01-16,10,44,191
2018-01-16,10,45,7
2018-01-16,10,46,275
2018-01-16,10,47,178
2018-01-16,10,48,38
2018-01-16,10,49,292
2018-01-16,10,50,177
2018-01-17,1,1,161
2018-01-17,1,2,103
2018-01-17,1,3,160
2018-01-17,1,4,286
2018-01-17,1,5,122
2018-01-17,1,6,53
2018-01-17,1,7,33
2018-01-17,1,8,241
2018-01-17,1,9,112
2018-01-17,1,10,22
2018-01-17,1,11,45
2018-01-17,1,12,134
2018-01-17,1,13,117
2018-01-17,1,14,188
2018-01-17,1,15,130
2018-01-17,1,16,211
2018-01-17,1,17,112
2018-01-17,1,18,43
2018-01-17,1,19,127
2018-01-17,1,20,157
2018-01-17,1,21,272
2018-01-17,1,22,44
2018-01-17,1,23,107
2018-01-17,1,24,218
2018-01-17,1,25,176
2018-01-17,1,26,227
2018-01-17,1,27,190
2018-01-17,1,28,159
2018-01-17,1,29,266
2018-01-17,1,30,189
2018-01-17,1,31,174
2018-01-17,1,32,289
2018-01-17,1,33,144
2018-01-17,1,34,231
2018-01-17,1,35,203
2018-01-17,1,36,212
2018-01-17,1,37,39
2018-01-17,1,38,274
2018-01-17,1,39,81
2018-01-17,1,40,180
2018-01-17,1,41,82
2018-01-17,1,42,261
2018-01-17,1,43,271
2018-01-17,1,44,199
2018-01-17,1,45,239
2018-01-17,1,46,179
2018-01-17,1,47,170
2018-01-17,1,48,294
2018-01-17,1,49,176
2018-01-17,1,50,236
2018-01-17,2,1,137
2018-01-17,2,2,128
2018-01-17,2,3,48
2018-01-17,2,4,163
2018-01-17,2,5,276
2018-01-17,2,6,292
2018-01-17,2,7,115
2018-01-17,2,8,23
2018-01-17,2,9,24
2018-01-17,2,10,126
2018-01-17,2,11,233
2018-01-17,2,12,208
2018-01-17,2,13,92
2018-01-17,2,14,93
2018-01-17,2,15,224
2018-01-17,2,16,279
2018-01-17,2,17,10
2018-01-17,2,18,11
2018-01-17,2,19,34
2018-01-17,2,20,227
2018-01-17,2,21,219
2018-01-17,2,22,140
2018-01-17,2,23,22
2018-01-17,2,24,82
2018-01-17,2,25,228
2018-01-17,2,26,79
2018-01-17,2,27,289
2018-01-17,2,28,158
2018-01-17,2,29,127
2018-01-17,2,30,189
2018-01-17,2,31,30
2018-01-17,2,32,14
2018-01-17,2,33,74
2018-01-17,2,34,33
2018-01-17,2,35,195
2018-01-17,2,36,28
2018-01-17,2,37,193
2018-01-17,2,38,15
2018-01-17,2,39,76
2018-01-17,2,40,292
2018-01-17,2,41,80
2018-01-17,2,42,123
2018-01-17,2,43,18
2018-01-17,2,44,101
2018-01-17,2,45,76
2018-01-17,2,46,228
2018-01-17,2,47,296
2018-01-17,2,48,202
2018-01-17,2,49,60
2018-01-17,2,50,25
2018-01-17,3,1,70
2018-01-17,3,2,102
2018-01-17,3,3,156
2018-01-17,3,4,193
2018-01-17,3,5,274
2018-01-17,3,6,185
2018-01-17,3,7,112
2018-01-17,3,8,164
2018-01-17,3,9,60
2018-01-17,3,10,91
2018-01-17,3,11,285
2018-01-17,3,12,152
2018-01-17,3,13,224
2018-01-17,3,14,126
2018-01-17,3,15,192
2018-01-17,3,16,114
2018-01-17,3,17,261
2018-01-17,3,18,17
2018-01-17,3,19,9
2018-01-17,3,20,91
2018-01-17,3,21,138
2018-01-17,3,22,51
2018-01-17,3,23,194
2018-01-17,3,24,205
2018-01-17,3,25,286
2018-01-17,3,26,92
2018-01-17,3,27,144
2018-01-17,3,28,85
2018-01-17,3,29,152
2018-01-17,3,30,1
2018-01-17,3,31,259
2018-01-17,3,32,163
2018-01-17,3,33,5
2018-01-17,3,34,148
2018-01-17,3,35,204
2018-01-17,3,36,117
2018-01-17,3,37,88
2018-01-17,3,38,153
2018-01-17,3,39,166
2018-01-17,3,40,160
2018-01-17,3,41,269
2018-01-17,3,42,55
2018-01-17,3,43,227
2018-01-17,3,44,148
2018-01-17,3,45,45
2018-01-17,3,46,143
2018-01-17,3,47,237
2018-01-17,3,48,271
2018-01-17,3,49,119
2018-01-17,3,50,219
2018-01-17,4,1,7
2018-01-17,4,2,274
2018-01-17,4,3,65
2018-01-17,4,4,78
2018-01-17,4,5,85
2018-01-17,4,6,123
2018-01-17,4,7,201
2018-01-17,4,8,149
2018-01-17,4,9,45
2018-01-17,4,10,112
2018-01-17,4,11,90
2018-01-17,4,12,140
2018-01-17,4,13,288
2018-01-17,4,14,217
2018-01-17,4,15,76
2018-01-17,4,16,151
2018-01-17,4,17,238
2018-01-17,4,18,114
2018-01-17,4,19,93
2018-01-17,4,20,47
2018-01-17,4,21,190
2018-01-17,4,22,11
2018-01-17,4,23,155
2018-01-17,4,24,171
2018-01-17,4,25,295
2018-01-17,4,26,176
2018-01-17,4,27,56
2018-01-17,4,28,202
2018-01-17,4,29,184
2018-01-17,4,30,120
2018-01-17,4,31,225
2018-01-17,4,32,201
2018-01-17,4,33,215
2018-01-17,4,34,42
2018-01-17,4,35,22
2018-01-17,4,36,154
2018-01-17,4,37,185
2018-01-17,4,38,248
2018-01-17,4,39,236
2018-01-17,4,40,292
2018-01-17,4,41,133
2018-01-17,4,42,21
2018-01-17,4,43,87
2018-01-17,4,44,152
2018-01-17,4,45,124
2018-01-17,4,46,78
2018-01-17,4,47,50
2018-01-17,4,48,215
2018-01-17,4,49,175
2018-01-17,4,50,252
2018-01-17,5,1,245
2018-01-17,5,2,226
2018-01-17,5,3,105
2018-01-17,5,4,192
2018-01-17,5,5,35
2018-01-17,5,6,203
2018-01-17,5,7,266
2018-01-17,5,8,267
2018-01-17,5,9,169
2018-01-17,5,10,38
2018-01-17,5,11,138
2018-01-17,5,12,291
2018-01-17,5,13,51
2018-01-17,5,14,286
2018-01-17,5,15,288
2018-01-17,5,16,140
2018-01-17,5,17,145
2018-01-17,5,18,183
2018-01-17,5,19,151
2018-01-17,5,20,200
2018-01-17,5,21,127
2018-01-17,5,22,286
2018-01-17,5,23,252
2018-01-17,5,24,265
2018-01-17,5,25,187
2018-01-17,5,26,229
2018-01-17,5,27,270
2018-01-17,5,28,258
2018-01-17,5,29,298
2018-01-17,5,30,197
2018-01-17,5,31,55
2018-01-17,5,32,202
2018-01-17,5,33,270
2018-01-17,5,34,108
2018-01-17,5,35,115
2018-01-17,5,36,91
2018-01-17,5,37,137
2018-01-17,5,38,56
2018-01-17,5,39,49
2018-01-17,5,40,70
2018-01-17,5,41,81
2018-01-17,5,42,104
2018-01-17,5,43,87
2018-01-17,5,44,1
2018-01-17,5,45,83
2018-01-17,5,46,42
2018-01-17,5,47,153
2018-01-17,5,48,93
2018-01-17,5,49,297
2018-01-17,5,50,132
2018-01-17,6,1,64
2018-01-17,6,2,289
2018-01-17,6,3,256
2018-01-17,6,4,212
2018-01-17,6,5,147
2018-01-17,6,6,60
2018-01-17,6,7,148
2018-01-17,6,8,87
2018-01-17,6,9,277
2018-01-17,6,10,81
2018-01-17,6,11,128
2018-01-17,6,12,285
2018-01-17,6,13,279
2018-01-17,6,14,269
2018-01-17,6,15,291
2018-01-17,6,16,202
2018-01-17,6,17,23
2018-01-17,6,18,207
2018-01-17,6,19,279
2018-01-17,6,20,204
2018-01-17,6,21,151
2018-01-17,6,22,25
2018-01-17,6,23,193
2018-01-17,6,24,237
2018-01-17,6,25,74
2018-01-17,6,26,162
2018-01-17,6,27,298
2018-01-17,6,28,28
2018-01-17,6,29,164
2018-01-17,6,30,185
2018-01-17,6,31,53
2018-01-17,6,32,294
2018-01-17,6,33,41
2018-01-17,6,34,284
2018-01-17,6,35,137
2018-01-17,6,36,186
2018-01-17,6,37,203
2018-01-17,6,38,41
2018-01-17,6,39,287
2018-01-17,6,40,25
2018-01-17,6,41,55
2018-01-17,6,42,252
2018-01-17,6,43,121
2018-01-17,6,44,105
2018-01-17,6,45,129
2018-01-17,6,46,157
2018-01-17,6,47,230
2018-01-17,6,48,90
2018-01-17,6,49,21
2018-01-17,6,50,289
2018-01-17,7,1,109
2018-01-17,7,2,48
2018-01-17,7,3,128
2018-01-17,7,4,72
2018-01-17,7,5,52
2018-01-17,7,6,167
2018-01-17,7,7,44
2018-01-17,7,8,104
2018-01-17,7,9,149
2018-01-17,7,10,145
2018-01-17,7,11,203
2018-01-17,7,12,298
2018-01-17,7,13,166
2018-01-17,7,14,200
2018-01-17,7,15,133
2018-01-17,7,16,210
2018-01-17,7,17,47
2018-01-17,7,18,125
2018-01-17,7,19,238
2018-01-17,7,20,6
2018-01-17,7,21,271
2018-01-17,7,22,36
2018-01-17,7,23,210
2018-01-17,7,24,164
2018-01-17,7,25,124
2018-01-17,7,26,191
2018-01-17,7,27,217
2018-01-17,7,28,213
2018-01-17,7,29,61
2018-01-17,7,30,160
2018-01-17,7,31,65
2018-01-17,7,32,285
2018-01-17,7,33,238
2018-01-17,7,34,19
2018-01-17,7,35,187
2018-01-17,7,36,81
2018-01-17,7,37,201
2018-01-17,7,38,131
2018-01-17,7,39,36
2018-01-17,7,40,131
2018-01-17,7,41,76
2018-01-17,7,42,88
2018-01-17,7,43,252
2018-01-17,7,44,193
2018-01-17,7,45,175
2018-01-17,7,46,32
2018-01-17,7,47,57
2018-01-17,7,48,200
2018-01-17,7,49,27
2018-01-17,7,50,34
2018-01-17,8,1,124
2018-01-17,8,2,41
2018-01-17,8,3,84
2018-01-17,8,4,187
2018-01-17,8,5,110
2018-01-17,8,6,270
2018-01-17,8,7,104
2018-01-17,8,8,40
2018-01-17,8,9,214
2018-01-17,8,10,70
2018-01-17,8,11,55
2018-01-17,8,12,235
2018-01-17,8,13,280
2018-01-17,8,14,104
2018-01-17,8,15,161
2018-01-17,8,16,190
2018-01-17,8,17,8
2018-01-17,8,18,59
2018-01-17,8,19,224
2018-01-17,8,20,187
2018-01-17,8,21,69
2018-01-17,8,22,292
2018-01-17,8,23,286
2018-01-17,8,24,168
2018-01-17,8,25,61
2018-01-17,8,26,13
2018-01-17,8,27,163
2018-01-17,8,28,244
2018-01-17,8,29,7
2018-01-17,8,30,153
2018-01-17,8,31,35
2018-01-17,8,32,47
2018-01-17,8,33,84
2018-01-17,8,34,27
2018-01-17,8,35,195
2018-01-17,8,36,207
2018-01-17,8,37,203
2018-01-17,8,38,103
2018-01-17,8,39,229
2018-01-17,8,40,100
2018-01-17,8,41,28
2018-01-17,8,42,126
2018-01-17,8,43,9
2018-01-17,8,44,105
2018-01-17,8,45,166
2018-01-17,8,46,256
2018-01-17,8,47,294
2018-01-17,8,48,276
2018-01-17,8,49,64
2018-01-17,8,50,270
2018-01-17,9,1,187
2018-01-17,9,2,137
2018-01-17,9,3,104
2018-01-17,9,4,33
2018-01-17,9,5,109
2018-01-17,9,6,32
2018-01-17,9,7,230
2018-01-17,9,8,265
2018-01-17,9,9,181
2018-01-17,9,10,64
2018-01-17,9,11,0
2018-01-17,9,12,132
2018-01-17,9,13,79
2018-01-17,9,14,270
2018-01-17,9,15,240
2018-01-17,9,16,27
2018-01-17,9,17,222
2018-01-17,9,18,22
2018-01-17,9,19,108
2018-01-17,9,20,106
2018-01-17,9,21,144
2018-01-17,9,22,138
2018-01-17,9,23,283
2018-01-17,9,24,297
2018-01-17,9,25,98
2018-01-17,9,26,122
2018-01-17,9,27,286
2018-01-17,9,28,80
2018-01-17,9,29,9
2018-01-17,9,30,7
2018-01-17,9,31,204
2018-01-17,9,32,196
2018-01-17,9,33,197
2018-01-17,9,34,29
2018-01-17,9,35,19
2018-01-17,9,36,47
2018-01-17,9,37,129
2018-01-17,9,38,292
2018-01-17,9,39,131
2018-01-17,9,40,53
2018-01-17,9,41,280
2018-01-17,9,42,264
2018-01-17,9,43,214
2018-01-17,9,44,289
2018-01-17,9,45,42
2018-01-17,9,46,73
2018-01-17,9,47,277
2018-01-17,9,48,241
2018-01-17,9,49,129
2018-01-17,9,50,193
2018-01-17,10,1,31
2018-01-17,10,2,105
2018-01-17,10,3,203
2018-01-17,10,4,0
2018-01-17,10,5,244
2018-01-17,10,6,71
2018-01-17,10,7,14
2018-01-17,10,8,52
2018-01-17,10,9,7
2018-01-17,10,10,45
2018-01-17,10,11,113
2018-01-17,10,12,146
2018-01-17,10,13,165
2018-01-17,10,14,138
2018-01-17,10,15,116
2018-01-17,10,16,298
2018-01-17,10,17,275
2018-01-17,10,18,276
2018-01-17,10,19,177
2018-01-17,10,20,153
2018-01-17,10,21,200
2018-01-17,10,22,114
2018-01-17,10,23,158
2018-01-17,10,24,41
2018-01-17,10,25,246
2018-01-17,10,26,67
2018-01-17,10,27,195
2018-01-17,10,28,89
2018-01-17,10,29,110
2018-01-17,10,30,144
2018-01-17,10,31,274
2018-01-17,10,32,178
2018-01-17,10,33,240
2018-01-17,10,34,152
2018-01-17,10,35,103
2018-01-17,10,36,74
2018-01-17,10,37,127
2018-01-17,10,38,198
2018-01-17,10,39,153
2018-01-17,10,40,55
2018-01-17,10,41,277
2018-01-17,10,42,18
2018-01-17,10,43,158
2018-01-17,10,44,25
2018-01-17,10,45,168
2018-01-17,10,46,22
2018-01-17,10,47,46
2018-01-17,10,48,12
2018-01-17,10,49,216
2018-01-17,10,50,193
2018-01-18,1,1,143
2018-01-18,1,2,72
2018-01-18,1,3,155
2018-01-18,1,4,76
2018-01-18,1,5,168
2018-01-18,1,6,286
2018-01-18,1,7,84
2018-01-18,1,8,181
2018-01-18,1,9,296
2018-01-18,1,10,111
2018-01-18,1,11,229
2018-01-18,1,12,95
2018-01-18,1,13,167
2018-01-18,1,14,155
2018-01-18,1,15,104
2018-01-18,1,16,192
2018-01-18,1,17,131
2018-01-18,1,18,137
2018-01-18,1,19,269
2018-01-18,1,20,37
2018-01-18,1,21,44
2018-01-18,1,22,162
2018-01-18,1,23,252
2018-01-18,1,24,168
2018-01-18,1,25,284
2018-01-18,1,26,273
2018-01-18,1,27,19
2018-01-18,1,28,238
2018-01-18,1,29,269
2018-01-18,1,30,30
2018-01-18,1,31,103
2018-01-18,1,32,169
2018-01-18,1,33,185
2018-01-18,1,34,127
2018-01-18,1,35,209
2018-01-18,1,36,280
2018-01-18,1,37,252
2018-01-18,1,38,18
2018-01-18,1,39,199
2018-01-18,1,40,219
2018-01-18,1,41,135
2018-01-18,1,42,222
2018-01-18,1,43,2
2018-01-18,1,44,235
2018-01-18,1,45,227
2018-01-18,1,46,141
2018-01-18,1,47,8
2018-01-18,1,48,189
2018-01-18,1,49,164
2018-01-18,1,50,138
2018-01-18,2,1,275
2018-01-18,2,2,290
2018-01-18,2,3,52
2018-01-18,2,4,174
2018-01-18,2,5,109
2018-01-18,2,6,202
2018-01-18,2,7,135
2018-01-18,2,8,3
2018-01-18,2,9,154
2018-01-18,2,10,171
2018-01-18,2,11,46
2018-01-18,2,12,93
2018-01-18,2,13,47
2018-01-18,2,14,239
2018-01-18,2,15,212
2018-01-18,2,16,138
2018-01-18,2,17,204
2018-01-18,2,18,72
2018-01-18,2,19,3
2018-01-18,2,20,75
2018-01-18,2,21,76
2018-01-18,2,22,255
2018-01-18,2,23,101
2018-01-18,2,24,105
2018-01-18,2,25,38
2018-01-18,2,26,274
2018-01-18,2,27,87
2018-01-18,2,28,210
2018-01-18,2,29,76
2018-01-18,2,30,76
2018-01-18,2,31,27
2018-01-18,2,32,244
2018-01-18,2,33,65
2018-01-18,2,34,265
2018-01-18,2,35,204
2018-01-18,2,36,57
2018-01-18,2,37,200
2018-01-18,2,38,224
2018-01-18,2,39,141
2018-01-18,2,40,83
2018-01-18,2,41,142
2018-01-18,2,42,32
2018-01-18,2,43,151
2018-01-18,2,44,157
2018-01-18,2,45,140
2018-01-18,2,46,250
2018-01-18,2,47,111
2018-01-18,2,48,143
2018-01-18,2,49,208
2018-01-18,2,50,223
2018-01-18,3,1,42
2018-01-18,3,2,263
2018-01-18,3,3,243
2018-01-18,3,4,2
2018-01-18,3,5,124
2018-01-18,3,6,267
2018-01-18,3,7,83
2018-01-18,3,8,15
2018-01-18,3,9,58
2018-01-18,3,10,176
2018-01-18,3,11,62
2018-01-18,3,12,48
2018-01-18,3,13,245
2018-01-18,3,14,288
2018-01-18,3,15,285
2018-01-18,3,16,14
2018-01-18,3,17,254
2018-01-18,3,18,91
2018-01-18,3,19,278
2018-01-18,3,20,205
2018-01-18,3,21,93
2018-01-18,3,22,224
2018-01-18,3,23,198
2018-01-18,3,24,270
2018-01-18,3,25,233
2018-01-18,3,26,45
2018-01-18,3,27,63
2018-01-18,3,28,229
2018-01-18,3,29,248
2018-01-18,3,30,245
2018-01-18,3,31,74
2018-01-18,3,32,156
2018-01-18,3,33,222
2018-01-18,3,34,189
2018-01-18,3,35,51
2018-01-18,3,36,87
2018-01-18,3,37,65
2018-01-18,3,38,149
2018-01-18,3,39,19
2018-01-18,3,40,32
2018-01-18,3,41,280
2018-01-18,3,42,45
2018-01-18,3,43,72
2018-01-18,3,44,132
2018-01-18,3,45,54
2018-01-18,3,46,60
2018-01-18,3,47,7
2018-01-18,3,48,271
2018-01-18,3,49,245
2018-01-18,3,50,175
2018-01-18,4,1,115
2018-01-18,4,2,270
2018-01-18,4,3,192
2018-01-18,4,4,149
2018-01-18,4,5,130
2018-01-18,4,6,101
2018-01-18,4,7,269
2018-01-18,4,8,291
2018-01-18,4,9,209
2018-01-18,4,10,66
2018-01-18,4,11,9
2018-01-18,4,12,48
2018-01-18,4,13,110
2018-01-18,4,14,218
2018-01-18,4,15,56
2018-01-18,4,16,282
2018-01-18,4,17,112
2018-01-18,4,18,132
2018-01-18,4,19,70
2018-01-18,4,20,82
2018-01-18,4,21,56
2018-01-18,4,22,270
2018-01-18,4,23,110
2018-01-18,4,24,75
2018-01-18,4,25,157
2018-01-18,4,26,19
2018-01-18,4,27,130
2018-01-18,4,28,121
2018-01-18,4,29,40
2018-01-18,4,30,166
2018-01-18,4,31,129
2018-01-18,4,32,22
2018-01-18,4,33,278
2018-01-18,4,34,250
2018-01-18,4,35,8
2018-01-18,4,36,12
2018-01-18,4,37,51
2018-01-18,4,38,208
2018-01-18,4,39,37
2018-01-18,4,40,99
2018-01-18,4,41,192
2018-01-18,4,42,190
2018-01-18,4,43,50
2018-01-18,4,44,140
2018-01-18,4,45,167
2018-01-18,4,46,108
2018-01-18,4,47,206
2018-01-18,4,48,299
2018-01-18,4,49,109
2018-01-18,4,50,195
2018-01-18,5,1,151
2018-01-18,5,2,242
2018-01-18,5,3,127
2018-01-18,5,4,104
2018-01-18,5,5,9
2018-01-18,5,6,147
2018-01-18,5,7,139
2018-01-18,5,8,189
2018-01-18,5,9,93
2018-01-18,5,10,228
2018-01-18,5,11,62
2018-01-18,5,12,24
2018-01-18,5,13,267
2018-01-18,5,14,280
2018-01-18,5,15,10
2018-01-18,5,16,200
2018-01-18,5,17,125
2018-01-18,5,18,189
2018-01-18,5,19,88
2018-01-18,5,20,115
2018-01-18,5,21,176
2018-01-18,5,22,13
2018-01-18,5,23,256
2018-01-18,5,24,208
2018-01-18,5,25,280
2018-01-18,5,26,104
2018-01-18,5,27,146
2018-01-18,5,28,278
2018-01-18,5,29,8
2018-01-18,5,30,117
2018-01-18,5,31,93
2018-01-18,5,32,143
2018-01-18,5,33,288
2018-01-18,5,34,13
2018-01-18,5,35,256
2018-01-18,5,36,185
2018-01-18,5,37,206
2018-01-18,5,38,171
2018-01-18,5,39,269
2018-01-18,5,40,220
2018-01-18,5,41,151
2018-01-18,5,42,110
2018-01-18,5,43,182
2018-01-18,5,44,71
2018-01-18,5,45,282
2018-01-18,5,46,73
2018-01-18,5,47,214
2018-01-18,5,48,22
2018-01-18,5,49,67
2018-01-18,5,50,92
2018-01-18,6,1,62
2018-01-18,6,2,223
2018-01-18,6,3,224
2018-01-18,6,4,102
2018-01-18,6,5,214
2018-01-18,6,6,191
2018-01-18,6,7,159
2018-01-18,6,8,206
2018-01-18,6,9,268
2018-01-18,6,10,193
2018-01-18,6,11,151
2018-01-18,6,12,236
2018-01-18,6,13,87
2018-01-18,6,14,10
2018-01-18,6,15,186
2018-01-18,6,16,213
2018-01-18,6,17,14
2018-01-18,6,18,265
2018-01-18,6,19,296
2018-01-18,6,20,72
2018-01-18,6,21,51
2018-01-18,6,22,127
2018-01-18,6,23,27
2018-01-18,6,24,64
2018-01-18,6,25,16
2018-01-18,6,26,137
2018-01-18,6,27,228
2018-01-18,6,28,253
2018-01-18,6,29,209
2018-01-18,6,30,293
2018-01-18,6,31,230
2018-01-18,6,32,240
2018-01-18,6,33,69
2018-01-18,6,34,103
2018-01-18,6,35,203
2018-01-18,6,36,52
2018-01-18,6,37,53
2018-01-18,6,38,275
2018-01-18,6,39,30
2018-01-18,6,40,134
2018-01-18,6,41,57
2018-01-18,6,42,104
2018-01-18,6,43,265
2018-01-18,6,44,9
2018-01-18,6,45,252
2018-01-18,6,46,294
2018-01-18,6,47,155
2018-01-18,6,48,157
2018-01-18,6,49,36
2018-01-18,6,50,118
2018-01-18,7,1,66
2018-01-18,7,2,241
2018-01-18,7,3,298
2018-01-18,7,4,212
2018-01-18,7,5,100
2018-01-18,7,6,55
2018-01-18,7,7,238
2018-01-18,7,8,230
2018-01-18,7,9,91
2018-01-18,7,10,278
2018-01-18,7,11,108
2018-01-18,7,12,167
2018-01-18,7,13,299
2018-01-18,7,14,217
2018-01-18,7,15,221
2018-01-18,7,16,160
2018-01-18,7,17,15
2018-01-18,7,18,277
2018-01-18,7,19,56
2018-01-18,7,20,61
2018-01-18,7,21,241
2018-01-18,7,22,89
2018-01-18,7,23,71
2018-01-18,7,24,29
2018-01-18,7,25,287
2018-01-18,7,26,85
2018-01-18,7,27,233
2018-01-18,7,28,234
2018-01-18,7,29,264
2018-01-18,7,30,286
2018-01-18,7,31,268
2018-01-18,7,32,185
2018-01-18,7,33,130
2018-01-18,7,34,290
2018-01-18,7,35,276
2018-01-18,7,36,179
2018-01-18,7,37,289
2018-01-18,7,38,162
2018-01-18,7,39,270
2018-01-18,7,40,95
2018-01-18,7,41,261
2018-01-18,7,42,287
2018-01-18,7,43,82
2018-01-18,7,44,224
2018-01-18,7,45,222
2018-01-18,7,46,117
2018-01-18,7,47,191
2018-01-18,7,48,78
2018-01-18,7,49,77
2018-01-18,7,50,146
2018-01-18,8,1,106
2018-01-18,8,2,270
2018-01-18,8,3,243
2018-01-18,8,4,72
2018-01-18,8,5,25
2018-01-18,8,6,209
2018-01-18,8,7,91
2018-01-18,8,8,124
2018-01-18,8,9,72
2018-01-18,8,10,122
2018-01-18,8,11,183
2018-01-18,8,12,186
2018-01-18,8,13,197
2018-01-18,8,14,77
2018-01-18,8,15,185
2018-01-18,8,16,252
2018-01-18,8,17,12
2018-01-18,8,18,298
2018-01-18,8,19,75
2018-01-18,8,20,50
2018-01-18,8,21,274
2018-01-18,8,22,148
2018-01-18,8,23,218
2018-01-18,8,24,121
2018-01-18,8,25,210
2018-01-18,8,26,279
2018-01-18,8,27,25
2018-01-18,8,28,172
2018-01-18,8,29,155
2018-01-18,8,30,237
2018-01-18,8,31,81
2018-01-18,8,32,272
2018-01-18,8,33,67
2018-01-18,8,34,43
2018-01-18,8,35,60
2018-01-18,8,36,122
2018-01-18,8,37,195
2018-01-18,8,38,110
2018-01-18,8,39,257
2018-01-18,8,40,88
2018-01-18,8,41,197
2018-01-18,8,42,281
2018-01-18,8,43,199
2018-01-18,8,44,98
2018-01-18,8,45,26
2018-01-18,8,46,88
2018-01-18,8,47,145
2018-01-18,8,48,181
2018-01-18,8,49,256
2018-01-18,8,50,188
2018-01-18,9,1,239
2018-01-18,9,2,195
2018-01-18,9,3,296
2018-01-18,9,4,164
2018-01-18,9,5,270
2018-01-18,9,6,7
2018-01-18,9,7,37
2018-01-18,9,8,113
2018-01-18,9,9,55
2018-01-18,9,10,137
2018-01-18,9,11,101
2018-01-18,9,12,176
2018-01-18,9,13,168
2018-01-18,9,14,285
2018-01-18,9,15,260
2018-01-18,9,16,222
2018-01-18,9,17,198
2018-01-18,9,18,210
2018-01-18,9,19,286
2018-01-18,9,20,179
2018-01-18,9,21,249
2018-01-18,9,22,230
2018-01-18,9,23,22
2018-01-18,9,24,47
2018-01-18,9,25,108
2018-01-18,9,26,295
2018-01-18,9,27,5
2018-01-18,9,28,37
2018-01-18,9,29,168
2018-01-18,9,30,282
2018-01-18,9,31,202
2018-01-18,9,32,272
2018-01-18,9,33,243
2018-01-18,9,34,46
2018-01-18,9,35,248
2018-01-18,9,36,78
2018-01-18,9,37,109
2018-01-18,9,38,12
2018-01-18,9,39,89
2018-01-18,9,40,279
2018-01-18,9,41,220
2018-01-18,9,42,72
2018-01-18,9,43,233
2018-01-18,9,44,259
2018-01-18,9,45,112
2018-01-18,9,46,45
2018-01-18,9,47,273
2018-01-18,9,48,42
2018-01-18,9,49,207
2018-01-18,9,50,102
2018-01-18,10,1,123
2018-01-18,10,2,9
2018-01-18,10,3,186
2018-01-18,10,4,30
2018-01-18,10,5,155
2018-01-18,10,6,59
2018-01-18,10,7,248
2018-01-18,10,8,269
2018-01-18,10,9,216
2018-01-18,10,10,1
2018-01-18,10,11,23
2018-01-18,10,12,205
2018-01-18,10,13,198
2018-01-18,10,14,113
2018-01-18,10,15,279
2018-01-18,10,16,154
2018-01-18,10,17,164
2018-01-18,10,18,221
2018-01-18,10,19,90
2018-01-18,10,20,166
2018-01-18,10,21,206
2018-01-18,10,22,281
2018-01-18,10,23,64
2018-01-18,10,24,3
2018-01-18,10,25,156
2018-01-18,10,26,248
2018-01-18,10,27,256
2018-01-18,10,28,234
2018-01-18,10,29,73
2018-01-18,10,30,186
2018-01-18,10,31,61
2018-01-18,10,32,163
2018-01-18,10,33,55
2018-01-18,10,34,110
2018-01-18,10,35,217
2018-01-18,10,36,239
2018-01-18,10,37,20
2018-01-18,10,38,140
2018-01-18,10,39,264
2018-01-18,10,40,138
2018-01-18,10,41,69
